ticker,ref_date,price_open,price_high,price_low,price_close,volume,price_adjusted,ret_adjusted_prices,ret_closing_prices,cumret_adjusted_prices
^GSPC,2016-01-28,1885.21997070313,1902.9599609375,1873.65002441406,1893.35998535156,4693010000,1893.35998535156,0.00552857720578759,0.00552857720578759,0.940725186170476
^GSPC,2016-01-29,1894,1940.23999023438,1894,1940.23999023438,5497570000,1940.23999023438,0.0247602174153414,0.0247602174153414,0.964017746308144
^GSPC,2016-02-01,1936.93994140625,1947.19995117188,1920.30004882813,1939.38000488281,4322530000,1939.38000488281,-0.000443236587170159,-0.000443236587170159,0.963590458372299
^GSPC,2016-02-02,1935.26000976563,1935.26000976563,1897.2900390625,1903.03002929688,4463190000,1903.03002929688,-0.0187430908302749,-0.0187430908302749,0.945529794887841
^GSPC,2016-02-03,1907.06994628906,1918.01000976563,1872.22998046875,1912.53002929688,5172950000,1912.53002929688,0.00499203893461941,0.00499203893461941,0.950249916437764
^GSPC,2016-02-04,1911.67004394531,1927.34997558594,1900.52001953125,1915.44995117188,5193320000,1915.44995117188,0.00152673256381419,0.00152673256381419,0.951700693928951
^GSPC,2016-02-05,1913.06994628906,1913.06994628906,1872.65002441406,1880.05004882813,4929940000,1880.05004882813,-0.0184812463108693,-0.0184812463108693,0.934112078990225
^GSPC,2016-02-08,1873.25,1873.25,1828.4599609375,1853.43994140625,5636460000,1853.43994140625,-0.0141539356563735,-0.0141539356563735,0.920890716728356
^GSPC,2016-02-09,1848.4599609375,1868.25,1834.93994140625,1852.2099609375,5183220000,1852.2099609375,-0.000663620353307359,-0.000663620353307359,0.920279594905563
^GSPC,2016-02-10,1857.09997558594,1881.59997558594,1850.31994628906,1851.85998535156,4471170000,1851.85998535156,-0.000188950277408284,-0.000188950277408284,0.920105707820812
^GSPC,2016-02-11,1847,1847,1810.09997558594,1829.07995605469,5500800000,1829.07995605469,-0.0123011617925047,-0.0123011617925047,0.908787338642701
^GSPC,2016-02-12,1833.40002441406,1864.78002929688,1833.40002441406,1864.78002929688,4696920000,1864.78002929688,0.0195180495658551,0.0195180495658551,0.926525094963151
^GSPC,2016-02-16,1871.43994140625,1895.77001953125,1871.43994140625,1895.57995605469,4570670000,1895.57995605469,0.0165166541221624,0.0165166541221624,0.941828189492161
^GSPC,2016-02-17,1898.80004882813,1930.68005371094,1898.80004882813,1926.81994628906,5011540000,1926.81994628906,0.016480439210486,0.016480439210486,0.957349931715809
^GSPC,2016-02-18,1927.56994628906,1930,1915.08996582031,1917.82995605469,4436490000,1917.82995605469,-0.00466571370702762,-0.00466571370702762,0.952883211016981
^GSPC,2016-02-19,1916.73999023438,1918.78002929688,1902.17004394531,1917.78002929688,4142850000,1917.78002929688,-2.60329429389028e-05,-2.60329429389028e-05,0.952858404662721
^GSPC,2016-02-22,1924.43994140625,1946.69995117188,1924.43994140625,1945.5,4054710000,1945.5,0.0144541971861538,0.0144541971861538,0.9666312079342
^GSPC,2016-02-23,1942.38000488281,1942.38000488281,1919.43994140625,1921.27001953125,3890650000,1921.27001953125,-0.0124543718677718,-0.0124543718677718,0.954592423411594
^GSPC,2016-02-24,1917.56005859375,1932.07995605469,1891,1929.80004882813,4317250000,1929.80004882813,0.00443978681297286,0.00443978681297286,0.95883061026482
^GSPC,2016-02-25,1931.86999511719,1951.82995605469,1925.41003417969,1951.69995117188,4118210000,1951.69995117188,0.0113482753599519,0.0113482753599519,0.969711684053656
^GSPC,2016-02-26,1954.94995117188,1962.9599609375,1945.78002929688,1948.05004882813,4348510000,1948.05004882813,-0.00187011448227914,-0.00187011448227914,0.967898212189672
^GSPC,2016-02-29,1947.13000488281,1958.27001953125,1931.81005859375,1932.22998046875,4588180000,1932.22998046875,-0.00812097634190234,-0.00812097634190234,0.96003793370711
^GSPC,2016-03-01,1937.08996582031,1978.34997558594,1937.08996582031,1978.34997558594,4819750000,1978.34997558594,0.0238687918018947,0.0238687918018947,0.982952879268687
^GSPC,2016-03-02,1976.59997558594,1986.51000976563,1968.80004882813,1986.44995117188,4666610000,1986.44995117188,0.00409430873500449,0.00409430873500449,0.986977391828374
^GSPC,2016-03-03,1985.59997558594,1993.68994140625,1977.36999511719,1993.40002441406,5081700000,1993.40002441406,0.00349874067458256,0.00349874067458256,0.990430569774058
^GSPC,2016-03-04,1994.01000976563,2009.13000488281,1986.77001953125,1999.98999023438,6049930000,1999.98999023438,0.00330589231443867,0.00330589231443867,0.993704826582659
^GSPC,2016-03-07,1996.10998535156,2006.11999511719,1989.38000488281,2001.76000976563,4968180000,2001.76000976563,0.000885014195017408,0.000885014195017408,0.994584269459842
^GSPC,2016-03-08,1996.88000488281,1996.88000488281,1977.43005371094,1979.26000976563,4641650000,1979.26000976563,-0.0112401086495051,-0.0112401086495051,0.983405034210024
^GSPC,2016-03-09,1981.43994140625,1992.68994140625,1979.83996582031,1989.26000976563,4038120000,1989.26000976563,0.00505239329378671,0.00505239329378671,0.988373583209943
^GSPC,2016-03-10,1990.96997070313,2005.07995605469,1969.25,1989.56994628906,4376790000,1989.56994628906,0.000155804933450687,0.000155804933450687,0.9885275766903
^GSPC,2016-03-11,1994.7099609375,2022.36999511719,1994.7099609375,2022.18994140625,4078620000,2022.18994140625,0.0163955005341885,0.0163955005341885,1.00473498110199
^GSPC,2016-03-14,2019.27001953125,2024.56994628906,2012.05004882813,2019.64001464844,3487850000,2019.64001464844,-0.00126097292128713,-0.00126097292128713,1.00346803749775
^GSPC,2016-03-15,2015.27001953125,2015.93994140625,2005.22998046875,2015.93005371094,3560280000,2015.93005371094,-0.00183694168792048,-0.00183694168792048,1.00162472522717
^GSPC,2016-03-16,2014.23999023437,2032.02001953125,2010.0400390625,2027.21997070313,4057020000,2027.21997070313,0.00560035154563265,0.00560035154563265,1.00723417580524
^GSPC,2016-03-17,2026.90002441406,2046.23999023437,2022.16003417969,2040.58996582031,4530480000,2040.58996582031,0.00659523648662086,0.00659523648662086,1.01387712339208
^GSPC,2016-03-18,2041.16003417969,2052.36010742188,2041.16003417969,2049.580078125,6503140000,2049.580078125,0.0044056436889679,0.0044056436889679,1.01834390474214
^GSPC,2016-03-21,2047.88000488281,2053.90991210938,2043.14001464844,2051.60009765625,3376600000,2051.60009765625,0.00098557726668469,0.00098557726668469,1.01934756134432
^GSPC,2016-03-22,2048.63989257812,2056.60009765625,2040.56994628906,2049.80004882813,3418460000,2049.80004882813,-0.000877387766836879,-0.000877387766836879,1.01845319826385
^GSPC,2016-03-23,2048.55004882813,2048.55004882813,2034.85998535156,2036.7099609375,3639510000,2036.7099609375,-0.00638603160250129,-0.00638603160250129,1.01194932395406
^GSPC,2016-03-24,2032.47998046875,2036.0400390625,2022.48999023438,2035.93994140625,3407720000,2035.93994140625,-0.000378070292785138,-0.000378070292785138,1.01156673597687
^GSPC,2016-03-28,2037.89001464844,2042.67004394531,2031.9599609375,2037.05004882813,2809090000,2037.05004882813,0.000545255485831397,0.000545255485831397,1.01211829828895
^GSPC,2016-03-29,2035.75,2055.90991210938,2028.31005859375,2055.01000976563,3822330000,2055.01000976563,0.00881665177928848,0.00881665177928848,1.02104179288441
^GSPC,2016-03-30,2058.27001953125,2072.2099609375,2058.27001953125,2063.94995117188,3590310000,2063.94995117188,0.00435031526063945,0.00435031526063945,1.02548364657775
^GSPC,2016-03-31,2063.77001953125,2067.919921875,2057.4599609375,2059.73999023438,3715280000,2059.73999023438,-0.00203975921756705,-0.00203975921756705,1.02339190685717
^GSPC,2016-04-01,2056.6201171875,2075.07006835938,2043.97998046875,2072.78002929688,3749990000,2072.78002929688,0.00633091512730988,0.00633091512730988,1.02987091416146
^GSPC,2016-04-04,2073.18994140625,2074.02001953125,2062.57006835938,2066.1298828125,3485710000,2066.1298828125,-0.00320832234505408,-0.00320832234505408,1.02656675629504
^GSPC,2016-04-05,2062.5,2062.5,2042.56005859375,2045.17004394531,4154920000,2045.17004394531,-0.0101444923872144,-0.0101444923872144,1.01615275765083
^GSPC,2016-04-06,2045.56005859375,2067.330078125,2043.08996582031,2066.65991210938,3750800000,2066.65991210938,0.0105076192699394,0.0105076192699394,1.02683010394833
^GSPC,2016-04-07,2063.01000976563,2063.01000976563,2033.80004882813,2041.91003417969,3801250000,2041.91003417969,-0.011975786526205,-0.011975786526205,1.01453300582476
^GSPC,2016-04-08,2045.5400390625,2060.6298828125,2041.68994140625,2047.59997558594,3359530000,2047.59997558594,0.00278657791528802,0.00278657791528802,1.01736008109312
^GSPC,2016-04-11,2050.22998046875,2062.92993164063,2041.88000488281,2041.98999023438,3567840000,2041.98999023438,-0.00273978580701884,-0.00273978580701884,1.01457273238232
^GSPC,2016-04-12,2043.71997070312,2065.05004882813,2039.73999023438,2061.71997070313,4239740000,2061.71997070313,0.0096621337827838,0.0096621337827838,1.02437566985496
^GSPC,2016-04-13,2065.919921875,2083.17993164063,2065.919921875,2082.419921875,4191830000,2082.419921875,0.0100401371020409,0.0100401371020409,1.0346605420243
^GSPC,2016-04-14,2082.88989257813,2087.84008789063,2078.1298828125,2082.78002929688,3765870000,2082.78002929688,0.000172927380348353,0.000172927380348353,1.03483946316138
^GSPC,2016-04-15,2083.10009765625,2083.21997070313,2076.31005859375,2080.72998046875,3701450000,2080.72998046875,-0.000984284849714578,-0.000984284849714578,1.0338208863559
^GSPC,2016-04-18,2078.830078125,2094.65991210938,2073.64990234375,2094.34008789062,3316880000,2094.34008789062,0.00654102528902323,0.00654102528902323,1.04058313491788
^GSPC,2016-04-19,2096.05004882813,2104.05004882813,2091.67993164063,2100.80004882813,3896830000,2100.80004882813,0.00308448516783466,0.00308448516783466,1.04379279816343
^GSPC,2016-04-20,2101.52001953125,2111.05004882813,2096.32006835938,2102.39990234375,4184880000,2102.39990234375,0.000761544877399212,0.000761544877399212,1.04458769322194
^GSPC,2016-04-21,2102.09008789063,2103.78002929688,2088.52001953125,2091.47998046875,4175290000,2091.47998046875,-0.00519402700829019,-0.00519402700829019,1.03916207653082
^GSPC,2016-04-22,2091.48999023438,2094.32006835938,2081.19995117187,2091.580078125,3790580000,2091.580078125,4.78597247808299e-05,4.78597247808299e-05,1.0392118105418
^GSPC,2016-04-25,2089.3701171875,2089.3701171875,2077.52001953125,2087.7900390625,3319740000,2087.7900390625,-0.00181204587963835,-0.00181204587963835,1.03732871106244
^GSPC,2016-04-26,2089.84008789063,2096.8701171875,2085.80004882813,2091.69995117188,3557190000,2091.69995117188,0.00187275158719058,0.00187275158719058,1.03927137005252
^GSPC,2016-04-27,2092.330078125,2099.88989257812,2082.31005859375,2095.14990234375,4100110000,2095.14990234375,0.00164935280031076,0.00164935280031076,1.040985495197
^GSPC,2016-04-28,2090.92993164063,2099.30004882813,2071.6201171875,2075.81005859375,4309840000,2075.81005859375,-0.00923076851368265,-0.00923076851368265,1.03137639906473
^GSPC,2016-04-29,2071.82006835937,2073.85009765625,2052.28002929688,2065.30004882813,4704720000,2065.30004882813,-0.00506308836982172,-0.00506308836982172,1.02615444921372
^GSPC,2016-05-02,2067.169921875,2083.419921875,2066.11010742188,2081.42993164063,3841110000,2081.42993164063,0.00780994646354283,0.00780994646354283,1.03416866052541
^GSPC,2016-05-03,2077.17993164063,2077.17993164063,2054.88989257813,2063.3701171875,4173390000,2063.3701171875,-0.00867663819886067,-0.00867663819886067,1.02519555322143
^GSPC,2016-05-04,2060.30004882813,2060.30004882813,2045.55004882813,2051.1201171875,4058560000,2051.1201171875,-0.00593688931421454,-0.00593688931421454,1.01910908069653
^GSPC,2016-05-05,2052.94995117188,2060.22998046875,2045.77001953125,2050.6298828125,4008530000,2050.6298828125,-0.000239008125800133,-0.000239008125800133,1.01886550534516
^GSPC,2016-05-06,2047.77001953125,2057.71997070313,2039.44995117188,2057.13989257813,3796350000,2057.13989257813,0.00317463908050364,0.00317463908050364,1.02210003559621
^GSPC,2016-05-09,2057.55004882813,2064.14990234375,2054.31005859375,2058.68994140625,3788620000,2058.68994140625,0.000753497043986862,0.000753497043986862,1.02287018495169
^GSPC,2016-05-10,2062.6298828125,2084.8701171875,2062.6298828125,2084.38989257813,3600200000,2084.38989257813,0.0124836434350672,0.0124836434350672,1.03563933162099
^GSPC,2016-05-11,2083.2900390625,2083.2900390625,2064.4599609375,2064.4599609375,3821980000,2064.4599609375,-0.00956151807854633,-0.00956151807854633,1.02573704742884
^GSPC,2016-05-12,2067.169921875,2073.98999023438,2053.1298828125,2064.11010742187,3782390000,2064.11010742187,-0.000169464907164407,-0.000169464907164407,1.02556322099532
^GSPC,2016-05-13,2062.5,2066.7900390625,2043.13000488281,2046.60998535156,3579880000,2046.60998535156,-0.00847828902508041,-0.00847828902508041,1.01686819959423
^GSPC,2016-05-16,2046.53002929688,2071.8798828125,2046.53002929688,2066.65991210938,3501360000,2066.65991210938,0.00979665246496308,0.00979665246496308,1.02683010394833
^GSPC,2016-05-17,2065.0400390625,2065.68994140625,2040.81994628906,2047.2099609375,4108960000,2047.2099609375,-0.00941129745533365,-0.00941129745533365,1.01716630040398
^GSPC,2016-05-18,2044.38000488281,2060.61010742188,2034.48999023438,2047.63000488281,4101320000,2047.63000488281,0.000205178732678668,0.000205178732678668,1.01737500129642
^GSPC,2016-05-19,2044.2099609375,2044.2099609375,2025.91003417969,2040.0400390625,3846770000,2040.0400390625,-0.00370670765822601,-0.00370670765822601,1.01360388958783
^GSPC,2016-05-20,2041.88000488281,2058.35009765625,2041.88000488281,2052.32006835938,3507650000,2052.32006835938,0.00601950405959606,0.00601950405959606,1.01970528231602
^GSPC,2016-05-23,2052.22998046875,2055.580078125,2047.26000976562,2048.0400390625,3055480000,2048.0400390625,-0.00208545897048917,-0.00208545897048917,1.01757872878776
^GSPC,2016-05-24,2052.64990234375,2079.669921875,2052.64990234375,2076.06005859375,3627340000,2076.06005859375,0.0136813826862858,0.0136813826862858,1.03150061278973
^GSPC,2016-05-25,2078.92993164063,2094.72998046875,2078.92993164063,2090.5400390625,3859160000,2090.5400390625,0.00697474064336956,0.00697474064336956,1.03869506203742
^GSPC,2016-05-26,2091.43994140625,2094.30004882813,2087.080078125,2090.10009765625,3230990000,2090.10009765625,-0.000210443903503221,-0.000210443903503221,1.03847647499401
^GSPC,2016-05-27,2090.06005859375,2099.06005859375,2090.06005859375,2099.06005859375,3079150000,2099.06005859375,0.00428685733642475,0.00428685733642475,1.04292827548955
^GSPC,2016-05-31,2100.1298828125,2103.47998046875,2088.65991210938,2096.94995117188,4514410000,2096.94995117188,-0.00100526300485593,-0.00100526300485593,1.04187985827748
^GSPC,2016-06-01,2093.93994140625,2100.96997070313,2085.10009765625,2099.330078125,3525170000,2099.330078125,0.00113504232745032,0.00113504232745032,1.04306243601674
^GSPC,2016-06-02,2097.7099609375,2105.26000976563,2088.59008789063,2105.26000976563,3632720000,2105.26000976563,0.00282467807345532,0.00282467807345532,1.046008751609
^GSPC,2016-06-03,2104.07006835938,2104.07006835938,2085.36010742188,2099.1298828125,3627780000,2099.1298828125,-0.00291181465694945,-0.00291181465694945,1.04296296799477
^GSPC,2016-06-06,2100.830078125,2113.36010742188,2100.830078125,2109.40991210938,3442020000,2109.40991210938,0.00489728119305388,0.00489728119305388,1.04807065092298
^GSPC,2016-06-07,2110.17993164063,2119.21997070313,2110.17993164063,2112.1298828125,3534730000,2112.1298828125,0.00128944625106331,0.00128944625106331,1.04942208169466
^GSPC,2016-06-08,2112.7099609375,2120.55004882813,2112.7099609375,2119.1201171875,3562060000,2119.1201171875,0.00330956653370751,0.00330956653370751,1.05289521389597
^GSPC,2016-06-09,2115.64990234375,2117.63989257813,2107.72998046875,2115.47998046875,3290320000,2115.47998046875,-0.00171775855895384,-0.00171775855895384,1.05108659413062
^GSPC,2016-06-10,2109.57006835938,2109.57006835938,2089.9599609375,2096.07006835938,3515010000,2096.07006835938,-0.00917518118279437,-0.00917518118279437,1.04144268419067
^GSPC,2016-06-13,2091.75,2098.1201171875,2078.4599609375,2079.06005859375,3392030000,2079.06005859375,-0.00811519138715577,-0.00811519138715577,1.03299117748971
^GSPC,2016-06-14,2076.64990234375,2081.30004882813,2064.10009765625,2075.32006835938,3759770000,2075.32006835938,-0.00179888513509552,-0.00179888513509552,1.03113294501584
^GSPC,2016-06-15,2077.60009765625,2085.64990234375,2069.80004882813,2071.5,3544720000,2071.5,-0.00184071287008514,-0.00184071287008514,1.02923492533318
^GSPC,2016-06-16,2066.36010742188,2079.6201171875,2050.3701171875,2077.98999023438,3628280000,2077.98999023438,0.00313299069967421,0.00313299069967421,1.03245950878203
^GSPC,2016-06-17,2078.19995117188,2078.19995117188,2062.84008789063,2071.21997070313,4952630000,2071.21997070313,-0.00325796541998091,-0.00325796541998091,1.02909579140488
^GSPC,2016-06-20,2075.580078125,2100.65991210938,2075.580078125,2083.25,3467440000,2083.25,0.00580818525653326,0.00580818525653326,1.03507297040808
^GSPC,2016-06-21,2085.18994140625,2093.65991210937,2083.02001953125,2088.89990234375,3232880000,2088.89990234375,0.00271206160746429,0.00271206160746429,1.03788015207205
^GSPC,2016-06-22,2089.75,2099.7099609375,2084.36010742188,2085.44995117188,3168160000,2085.44995117188,-0.00165156366181274,-0.00165156366181274,1.03616602692757
^GSPC,2016-06-23,2092.80004882813,2113.32006835938,2092.80004882813,2113.32006835938,3297940000,2113.32006835938,0.0133640786593028,0.0133640786593028,1.05001343121553
^GSPC,2016-06-24,2103.81005859375,2103.81005859375,2032.56994628906,2037.41003417969,7597450000,2037.41003417969,-0.0359197999944317,-0.0359197999944317,1.0122971587748
^GSPC,2016-06-27,2031.44995117188,2031.44995117188,1991.68005371094,2000.5400390625,5431220000,2000.5400390625,-0.018096502176123,-0.018096502176123,0.993978121038148
^GSPC,2016-06-28,2006.67004394531,2036.08996582031,2006.67004394531,2036.08996582031,4385810000,2036.08996582031,0.0177701650872593,0.0177701650872593,1.01164127634212
^GSPC,2016-06-29,2042.68994140625,2073.1298828125,2042.68994140625,2070.77001953125,4241740000,2070.77001953125,0.0170326725700283,0.0170326725700283,1.02887223096038
^GSPC,2016-06-30,2073.169921875,2098.93994140625,2070,2098.86010742188,4622820000,2098.86010742188,0.0135650447059223,0.0135650447059223,1.04282892877004
^GSPC,2016-07-01,2099.34008789063,2108.7099609375,2097.89990234375,2102.94995117188,3458890000,2102.94995117188,0.00194860235588723,0.00194860235588723,1.04486098767743
^GSPC,2016-07-05,2095.05004882813,2095.05004882813,2080.86010742188,2088.55004882813,3658380000,2088.55004882813,-0.00684747743793224,-0.00684747743793224,1.03770632563853
^GSPC,2016-07-06,2084.42993164063,2100.71997070313,2074.02001953125,2099.72998046875,3909380000,2099.72998046875,0.00535296324208168,0.00535296324208168,1.04326112945575
^GSPC,2016-07-07,2100.419921875,2109.080078125,2089.38989257813,2097.89990234375,3604550000,2097.89990234375,-0.000871577841923932,-0.000871577841923932,1.04235184617198
^GSPC,2016-07-08,2106.96997070312,2131.7099609375,2106.96997070312,2129.89990234375,3607500000,2129.89990234375,0.0152533492967182,0.0152533492967182,1.05825120297172
^GSPC,2016-07-11,2131.71997070313,2143.15991210938,2131.71997070313,2137.15991210938,3253340000,2137.15991210938,0.00340861547419946,0.00340861547419946,1.06185837439776
^GSPC,2016-07-12,2139.5,2155.39990234375,2139.5,2152.13989257813,4097820000,2152.13989257813,0.0070092932137984,0.0070092932137984,1.06930125109544
^GSPC,2016-07-13,2153.81005859375,2156.44995117188,2146.2099609375,2152.42993164063,3502320000,2152.42993164063,0.000134767755339826,0.000134767755339826,1.06944535842483
^GSPC,2016-07-14,2157.8798828125,2168.98999023438,2157.8798828125,2163.75,3465610000,2163.75,0.00525920411762093,0.00525920411762093,1.07506978985743
^GSPC,2016-07-15,2165.1298828125,2169.05004882813,2155.7900390625,2161.73999023438,3122600000,2161.73999023438,-0.000928947320912754,-0.000928947320912754,1.07407110665635
^GSPC,2016-07-18,2162.0400390625,2168.35009765625,2159.6298828125,2166.88989257813,3009310000,2166.88989257813,0.00238229498784071,0.00238229498784071,1.07662986087032
^GSPC,2016-07-19,2163.7900390625,2164.6298828125,2159.01000976563,2163.78002929688,2968340000,2163.78002929688,-0.00143517365229384,-0.00143517365229384,1.07508471006072
^GSPC,2016-07-20,2166.10009765625,2175.6298828125,2164.88989257813,2173.02001953125,3211860000,2173.02001953125,0.00427030017343188,0.00427030017343188,1.07967564448455
^GSPC,2016-07-21,2172.90991210938,2174.56005859375,2159.75,2165.169921875,3438900000,2165.169921875,-0.00361252891629749,-0.00361252891629749,1.07577528499863
^GSPC,2016-07-22,2166.46997070313,2175.11010742188,2163.23999023437,2175.03002929688,3023280000,2175.03002929688,0.00455396471300329,0.00455396471300329,1.08067432768563
^GSPC,2016-07-25,2173.7099609375,2173.7099609375,2161.94995117188,2168.47998046875,3057240000,2168.47998046875,-0.00301147512443423,-0.00301147512443423,1.07741990383019
^GSPC,2016-07-26,2168.96997070313,2173.5400390625,2160.17993164063,2169.17993164062,3442350000,2169.17993164062,0.000322784244346064,0.000322784244346064,1.07776767799969
^GSPC,2016-07-27,2169.81005859375,2174.97998046875,2159.07006835937,2166.580078125,3995500000,2166.580078125,-0.00119854212078141,-0.00119854212078141,1.07647592804119
^GSPC,2016-07-28,2166.05004882813,2172.85009765625,2159.73999023438,2170.06005859375,3664240000,2170.06005859375,0.00160620902217556,0.00160620902217556,1.07820497338897
^GSPC,2016-07-29,2168.830078125,2177.09008789063,2163.48999023438,2173.60009765625,4038840000,2173.60009765625,0.00163130925730881,0.00163130925730881,1.07996385914333
^GSPC,2016-08-01,2173.14990234375,2178.2900390625,2166.2099609375,2170.84008789063,3505990000,2170.84008789063,-0.00126978728451521,-0.00126978728451521,1.07859253476726
^GSPC,2016-08-02,2169.93994140625,2170.19995117188,2147.580078125,2157.03002929688,3848750000,2157.03002929688,-0.00636161948122538,-0.00636161948122538,1.07173093948578
^GSPC,2016-08-03,2156.81005859375,2163.7900390625,2152.56005859375,2163.7900390625,3786530000,2163.7900390625,0.00313394328025574,0.00313394328025574,1.07508968346182
^GSPC,2016-08-04,2163.51000976563,2168.18994140625,2159.07006835937,2164.25,3709200000,2164.25,0.000212571889691926,0.000212571889691926,1.07531821730742
^GSPC,2016-08-05,2168.7900390625,2182.8701171875,2168.7900390625,2182.8701171875,3663070000,2182.8701171875,0.0086034964479611,0.0086034964479611,1.08456971377046
^GSPC,2016-08-08,2183.76000976563,2185.43994140625,2177.85009765625,2180.88989257813,3327550000,2180.88989257813,-0.000907165567837986,-0.000907165567837986,1.0835858294702
^GSPC,2016-08-09,2182.23999023438,2187.65991210938,2178.61010742188,2181.73999023438,3334300000,2181.73999023438,0.000389793936476535,0.000389793936476535,1.08400820465618
^GSPC,2016-08-10,2182.81005859375,2183.40991210937,2172,2175.48999023438,3254950000,2175.48999023438,-0.00286468599740364,-0.00286468599740364,1.08090286153123
^GSPC,2016-08-11,2177.96997070313,2188.44995117188,2177.96997070313,2185.7900390625,3423160000,2185.7900390625,0.00473458801206217,0.00473458801206217,1.08602049126164
^GSPC,2016-08-12,2183.73999023438,2186.28002929688,2179.419921875,2184.05004882813,3000660000,2184.05004882813,-0.000796046373750192,-0.000796046373750192,1.08515596858776
^GSPC,2016-08-15,2186.080078125,2193.81005859375,2186.080078125,2190.14990234375,3078530000,2190.14990234375,0.00279290921876907,0.00279290921876907,1.08818671069623
^GSPC,2016-08-16,2186.23999023438,2186.23999023438,2178.13989257813,2178.14990234375,3196400000,2178.14990234375,-0.00547907701986905,-0.00547907701986905,1.08222445189632
^GSPC,2016-08-17,2177.84008789063,2183.080078125,2168.5,2182.21997070313,3388910000,2182.21997070313,0.00186858964802905,0.00186858964802905,1.08424668530398
^GSPC,2016-08-18,2181.89990234375,2187.03002929688,2180.4599609375,2187.02001953125,3300570000,2187.02001953125,0.00219961731290463,0.00219961731290463,1.08663161308444
^GSPC,2016-08-19,2184.23999023438,2185,2175.1298828125,2183.8701171875,3084800000,2183.8701171875,-0.00144027138097491,-0.00144027138097491,1.08506656867045
^GSPC,2016-08-22,2181.580078125,2185.14990234375,2175.9599609375,2182.63989257813,2777550000,2182.63989257813,-0.000563323157221185,-0.000563323157221185,1.08445532554519
^GSPC,2016-08-23,2187.81005859375,2193.419921875,2186.80004882813,2186.89990234375,3041490000,2186.89990234375,0.00195176940553088,0.00195176940553088,1.08657193227125
^GSPC,2016-08-24,2185.09008789063,2186.65991210937,2171.25,2175.43994140625,3148280000,2175.43994140625,-0.00524027685273487,-0.00524027685273487,1.08087799452574
^GSPC,2016-08-25,2173.2900390625,2179,2169.73999023438,2172.46997070313,2969310000,2172.46997070313,-0.00136522762435132,-0.00136522762435132,1.07940235002906
^GSPC,2016-08-26,2175.10009765625,2187.93994140625,2160.38989257813,2169.0400390625,3342340000,2169.0400390625,-0.00157881659441994,-0.00157881659441994,1.07769817168678
